epoch,global_step,batch_idx,loss,loss_avg,grad_norm,lr,samples_per_sec,dl_wait_ms,h2d_ms,forward_ms,backward_ms,optimizer_ms,total_iter_ms,peak_mem_mb,num_tokens
0,0,0,10.82340145111084,10.82340145111084,2.9547226428985596,1.4999999999999998e-06,8.196120248662092,120.57845199888106,0.907263994216919,578.3516845703125,81.08153533935547,194.6787872314453,976.0715749998781,6012.67456,121
0,10,10,10.80313777923584,10.817000649192117,3.178370475769043,1.6499999999999998e-05,27.99263289870055,103.00563745427512,0.6257308992472562,88.60934725674716,38.281221563165836,115.54155176336116,346.49553045445913,6013.889024,115
0,20,20,10.70553970336914,10.789249374752952,3.3625288009643555,3.149999999999999e-05,28.746534493127886,100.06568452367252,0.6076830455235073,65.38872400919597,35.524949028378444,111.80134182884579,313.80811671408,6013.889024,106
0,30,30,10.457381248474121,10.724324349434145,4.148239612579346,4.65e-05,28.901264980564065,98.98056816118404,0.5986549681232821,57.03252238612021,34.99359266219601,110.45950612714213,302.47586254823074,6013.889024,99
0,40,40,9.96198844909668,10.592176507158976,4.432027339935303,6.149999999999999e-05,29.278799987222772,98.90333297547974,0.5937818506868874,52.80987502307427,34.38846122927782,109.79599966653963,296.9027078291153,6013.889024,104
0,50,50,9.232354164123535,10.384776210784912,4.765469074249268,7.649999999999999e-05,28.508824109979063,103.35417775990209,0.5842342352867127,39.62785858154297,33.08330940246582,107.67744735717774,284.7353267998551,6013.889024,111
0,60,60,8.336551666259766,9.978998050689697,4.547821998596191,9.149999999999999e-05,28.621343376645395,102.56850049983768,0.5860230386257171,39.58592391967773,32.81027969360352,107.68391677856445,283.635007179837,6013.889024,102
0,70,70,7.911620140075684,9.423710069656373,3.65175199508667,0.00010649999999999999,29.396630304675533,102.68012701977568,0.5837721562385559,39.48624580383301,32.97315460205078,107.68723373413086,283.8103521398443,6013.889024,137
0,80,80,6.816408157348633,8.749353132247926,4.225930690765381,0.0001215,28.95537299119694,102.85497063981893,0.5830316746234894,39.53971794128418,32.719438018798826,107.70765106201172,283.8023226799123,6013.889024,97
0,90,90,5.679405212402344,8.027329940795898,3.2907848358154297,0.00013649999999999998,28.436747564831332,102.23670171988488,0.581815036535263,39.59245384216309,32.72870010375976,107.71764633178711,283.25128241995117,6013.889024,114
