epoch,global_step,batch_idx,loss,loss_avg,grad_norm,lr,samples_per_sec,dl_wait_ms,h2d_ms,forward_ms,backward_ms,optimizer_ms,total_iter_ms,peak_mem_mb,num_tokens
0,0,0,10.826533317565918,10.826533317565918,3.5377871990203857,1.4999999999999998e-06,4.687925362386026,541.0552450011892,1.2659519910812378,887.53564453125,82.33062744140625,190.8275146484375,1706.5118110003823,6022.898176,105
0,50,50,9.267199516296387,10.371870670318604,4.406551361083984,7.649999999999999e-05,42.889667087710464,0.40120745987223927,0.5419372773170471,45.247318801879885,36.64205696105957,107.48190353393555,190.6946443799461,6027.356672,108
0,100,100,6.715873718261719,7.338918838500977,2.6819281578063965,0.0001515,42.76218827295462,0.39894223991723265,0.5301894402503967,44.29573745727539,36.104356384277345,107.52587478637696,189.22776459996385,6027.356672,98
0,150,150,5.341175079345703,5.687643337249756,2.6196603775024414,0.00022649999999999998,42.71907260223681,0.4090424799142056,0.5359027254581451,45.31352951049805,36.802516860961916,107.53392608642578,190.98545569984708,6027.356672,102
0,200,200,4.333794116973877,5.036730585098266,2.377392530441284,0.0002999999965207263,42.75600619650871,0.40234931992017664,0.5264838457107544,43.454200973510744,36.66193603515625,107.63583099365235,189.06451775990718,6027.356672,118
0,250,250,4.582698822021484,4.9079865550994874,2.2651174068450928,0.00029999095050018185,42.76870046842259,0.38868595998792443,0.5195360004901886,43.089757461547855,35.65788299560547,107.45417495727538,187.46367873987765,6027.356672,112
0,300,300,4.62481689453125,4.799938192367554,2.4717676639556885,0.00029996450932893586,42.809538879306636,0.39190867995785084,0.5237721586227417,43.117760848999026,35.51159324645996,107.50620895385742,187.41570083991974,6027.356672,102
0,350,350,5.207447052001953,4.56620831489563,2.5473792552948,0.0002999206760734942,41.843747882447964,0.3964942400853033,0.5329779219627381,44.01244514465332,36.74166465759277,107.65430267333984,189.71471055996517,6027.356672,103
0,400,400,4.398505210876465,4.406828622817994,2.2750535011291504,0.00029985945581740425,42.28283437163208,0.38405782001063926,0.5200358426570892,43.336858139038085,36.236094589233396,107.51963088989258,188.35596803994122,6027.356672,106
0,450,450,4.279976844787598,4.350632939338684,2.5664095878601074,0.00029978085566066497,42.79513354919141,0.38586668008065317,0.5227910435199737,43.050635528564456,36.04453689575195,107.51969131469727,187.87680453991925,6027.356672,97
0,500,500,5.183778762817383,4.148140416145325,2.5223984718322754,0.0002996848847189033,42.76372504133786,0.3889122600958217,0.5226111972332,43.49526466369629,36.79261322021485,107.55372924804688,189.12120406013855,6027.356672,107
0,550,550,3.584183931350708,4.23334909915924,2.444230318069458,0.00029957155412231747,42.6798840011473,0.37895201974606607,0.5216364812850952,43.122356491088865,36.44645118713379,107.53029983520508,188.35024633979629,6027.356672,106
0,600,600,3.940228223800659,4.207856812477112,2.196828603744507,0.0002994408770143857,42.54316646384161,0.38667521985189524,0.5220236802101135,43.121492309570314,36.64943870544434,107.53395065307618,188.57752609983436,6027.356672,102
0,650,650,4.61805534362793,4.15724470615387,2.5639562606811523,0.00029929286855034226,42.63355801398536,0.38146931994560873,0.5249919962882995,43.11262954711914,36.76918914794922,107.58651733398438,188.73973622008634,6027.356672,102
0,700,700,4.372236251831055,4.058483839035034,2.337019443511963,0.00029912754589541963,42.780801967503066,0.38446654009021586,0.5235718393325806,43.50236755371094,37.10168571472168,107.58924087524414,189.4631707402732,6027.356672,108
0,750,750,4.498104095458984,4.028362326622009,2.2696373462677,0.00029894492822285794,42.04266494881887,0.3774173399870051,0.5189312016963958,43.10563346862793,36.143487243652345,107.54903869628906,188.04444094013888,6027.356672,110
0,800,800,4.349833011627197,4.019914603233337,2.3425867557525635,0.000298745036711681,42.70061901047935,0.379755820176797,0.5248307180404663,42.84100242614746,35.81243446350098,107.47455352783203,187.3924570600866,6027.356672,100
0,850,850,5.54809045791626,4.0529253292083744,2.382530450820923,0.0002985278945442406,42.38927891203209,0.3884060999916983,0.5242099153995514,43.12887809753418,36.350143661499025,107.52460769653321,188.2786080198639,6027.356672,119
0,900,900,3.287825345993042,3.9684508180618288,2.2092978954315186,0.00029829352690352747,42.825453398431776,0.37877291986660566,0.519584002494812,43.11481842041016,36.1944613647461,107.52379150390625,188.0845120397862,6027.356672,100
0,950,950,4.240810394287109,3.9107610511779787,2.3817226886749268,0.0002980419609702509,42.77584499554613,0.3790734600261203,0.5230425667762756,43.349731369018556,36.40423469543457,107.52269882202148,188.54112578006607,6027.356672,116
0,1000,1000,4.157917022705078,3.7954146432876588,2.4419233798980713,0.00029777322591968664,42.700561119412264,0.38006129983841674,0.5325702393054962,44.106285400390625,35.89171096801758,107.55000366210938,188.82821776001947,6027.356672,105
0,1050,1050,4.53959846496582,3.900895915031433,2.6107752323150635,0.00029748735291829293,42.52061187975963,0.374583060038276,0.5186585581302643,43.15617744445801,35.75178443908691,107.49257843017578,187.64379884007212,6027.356672,95
0,1100,1100,3.560323476791382,3.8619400548934935,2.3660013675689697,0.00029718437512009615,42.60551741006403,0.3839244601476821,0.5208889651298523,43.04651954650879,35.88279235839844,107.5238053894043,187.71156942002563,6027.356672,91
0,1150,1150,3.46663761138916,3.848058648109436,2.26548171043396,0.00029686432766284606,42.644962086481534,0.37881972017203225,0.5278214418888092,43.44195999145508,35.765260238647464,107.56593612670899,188.04103410002426,6027.356672,97
0,1200,1200,5.1362481117248535,3.7362096023559572,2.423521041870117,0.00029652724766394007,42.6007388993789,0.3745510799490148,0.5238086378574371,43.283522567749024,36.23956398010254,107.54842224121094,188.3244503199603,6027.356672,125
0,1250,1250,3.3064823150634766,3.8076201820373536,2.232970714569092,0.00029617317421611934,42.76338032766583,0.38553387985302834,0.5288051211833954,43.74615814208985,36.305339584350584,107.60444274902343,188.95876553982816,6027.356672,103
0,1300,1300,4.9435296058654785,3.8508719778060914,2.557220935821533,0.00029580214838293437,42.68260378201198,0.386880400001246,0.5259308791160584,43.91498695373535,36.20811210632324,107.61318313598633,189.01765511989652,6027.356672,105
0,1350,1350,3.2875635623931885,3.6243977546691895,2.2016634941101074,0.0002954142131939831,42.89842684741886,0.3808655200191424,0.5339475214481354,44.62400245666504,36.184083709716795,107.55546875,189.64900694008975,6027.356672,101
0,1400,1400,3.367363691329956,3.7634501218795777,2.2560317516326904,0.0002950094136399202,42.60506746497287,0.38108824017399456,0.5196473586559296,43.17380935668945,35.641739501953126,107.5233984375,187.59516336012894,6027.356672,106
0,1450,1450,3.4057059288024902,3.7072910404205324,2.3898236751556396,0.00029458779666723974,42.8468023934845,0.3800768600922311,0.5253113603591919,42.94978546142578,35.83136100769043,107.49077575683594,187.52856122013327,6027.356672,99
0,1500,1500,3.7462432384490967,3.551586790084839,2.2033770084381104,0.0002941494111728301,42.67354746303993,0.3854514399426989,0.5234873592853546,42.999197463989255,35.90561416625977,107.55553146362304,187.7378327599945,6027.356672,106
0,1550,1550,3.8573832511901855,3.6700761985778807,2.2565078735351562,0.0002936943079983035,42.65977648711533,0.3758626600756543,0.5214528036117554,43.75571716308594,35.789893264770505,107.55041625976563,188.35254447996704,6027.356672,108
0,1600,1600,4.785432815551758,3.7458287191390993,2.3789241313934326,0.00029322253992409956,42.684277858022085,0.38052564006648026,0.5239430403709412,43.37867233276367,36.66124565124512,107.5393977355957,188.85126446020877,6027.356672,113
